#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x7d_raw,0x80_raw,engine_running,warming,at_operating_temp,engine_idle,idle_fault,idle_speed_fault,idle_error_fault,idle_hot_fault,cruising,closed_loop,closed_loop_expected,closed_loop_fault,throttle_active,map_fault,vacuum_fault,iac_fault,iac_range_fault,iac_jack_fault,o2_system_fault,lambda_range_fault,lambda_oscillation_fault,thermostat_fault,crankshaft_sensor_fault,coil_fault
2021-11-07 14:05:31.991,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:32.503,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:32.998,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:33.494,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:33.990,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:34.506,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:34.997,0,28,200,16,200,100.00,12.60,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,5.88,0,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF647E2B001001000000208C86049700380B7A000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:35.509,0,28,200,16,200,97.00,12.40,0.86,false,true,true,0,0,32,0,134,1175,0,4.00,6.27,0,0,0,true,15,0,14.60,0,420,255,255,1,false,-6,0,0,255,96,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920054FFFF01007A6400FF60FFFF30807B69FF19401EC0264034C008,801C000053FF47FF617C2B001001000000208C86049700380C41000000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:36.068,1182,28,200,16,200,58.00,11.80,0.86,false,true,true,0,0,32,0,134,227,0,12.00,4.10,16,0,0,true,15,0,14.60,0,435,255,255,1,false,-6,0,0,255,89,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201019FF920057FFFF01007A6400FF59FFFF30808143FF19401EC0264034C008,801C049E53FF47FF3A762B001001000000208C8600E300480803100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:36.755,1432,28,200,16,200,41.00,11.90,0.84,false,true,true,0,0,32,0,130,250,0,12.00,3.36,16,0,0,true,14,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201018FF920057FFFF01007A6400FF58FFFF308080D7FF19401EC0264034C008,801C059853FF47FF29772A001001000000208C8200FA0048068E100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:37.091,1376,29,200,16,200,41.00,12.10,0.82,false,true,true,0,0,32,0,125,188,0,12.00,3.35,16,0,0,true,14,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201017FF920057FFFF01007A6400FF58FFFF3080809EFF19401EC0264034C008,801C056054FF47FF297929001001000000208C7D00BC0048068C100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:37.715,1291,29,200,16,200,41.00,12.40,0.80,false,true,true,0,0,32,0,121,100,0,12.00,3.36,16,0,0,true,13,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201016FF920057FFFF01007A6400FF58FFFF3080805FFF19401EC0264034C008,801C050B54FF47FF297C28001001000000208C79006400480692100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:38.067,1275,29,200,16,200,41.00,12.50,0.80,false,true,true,0,0,32,0,119,77,0,12.00,3.34,16,0,0,true,13,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201016FF920057FFFF01007A6400FF58FFFF30808043FF19401EC0264034C008,801C04FB54FF47FF297D28001001000000208C77004D00480686100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:38.738,1240,29,200,16,200,41.00,12.70,0.78,false,true,true,0,0,32,0,116,70,0,12.00,3.36,16,0,0,true,13,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201015FF920057FFFF01007A6400FF58FFFF30808049FF19401EC0264034C008,801C04D854FF47FF297F27001001000000208C74004600480690100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:39.075,1240,29,200,16,200,40.00,12.80,0.78,false,true,true,0,0,32,0,115,57,0,12.00,3.37,16,0,0,true,13,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201015FF920057FFFF01007A6400FF58FFFF3080801AFF19401EC0264034C008,801C04D854FF47FF288027001001000000208C73003900480693100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:39.585,1204,29,200,16,200,40.00,12.90,0.78,false,true,true,0,0,32,0,114,61,0,12.00,3.33,16,0,0,true,13,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201015FF920057FFFF01007A6400FF58FFFF30808045FF19401EC0264034C008,801C04B454FF47FF288127001001000000208C72003D00480680100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:40.161,1188,30,200,16,200,39.00,13.00,0.76,false,true,true,0,0,32,0,112,42,0,12.00,3.34,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF58FFFF30808021FF19401EC0264034C008,801C04A455FF47FF278226001001000000208C70002A00480685100000,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:40.817,1159,31,200,16,200,39.00,13.10,0.76,false,true,true,0,0,32,0,111,1,0,14.00,3.35,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF58FFFF30808016FF19401EC0264034C008,801C048756FF47FF278326001001000000208C6F0001004C0689100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:41.168,1159,30,200,16,200,39.00,13.20,0.76,false,true,true,0,0,32,0,111,7,0,12.00,3.31,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF58FFFF30808001FF19401EC0264034C008,801C048755FF47FF278426001001000000208C6F000700480676100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:41.696,1153,31,200,16,200,40.00,13.20,0.76,false,true,true,0,0,32,0,111,5,0,12.00,3.32,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF58FFFF30808015FF19401EC0264034C008,801C048156FF47FF288426001001000000208C6F00050048067A100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:42.144,1169,31,200,16,200,41.00,13.20,0.76,false,true,true,0,0,32,0,111,19,0,11.50,3.34,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF58FFFF3080800FFF19401EC0264034C008,801C049156FF47FF298426001001000000208C6F001300470684100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:42.608,1154,31,200,16,200,40.00,13.30,0.76,false,true,true,0,0,32,0,111,10,0,12.00,3.33,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF58FFFF30808016FF19401EC0264034C008,801C048256FF47FF288526001001000000208C6F000A0048067F100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:43.151,1162,31,200,16,200,40.00,13.30,0.76,false,true,true,0,0,32,0,111,10,0,12.00,3.33,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,88,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF58FFFF3080800AFF19401EC0264034C008,801C048A56FF47FF288526001001000000208C6F000A00480682100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:43.599,1165,31,200,16,200,40.00,13.30,0.76,false,true,true,0,0,32,0,111,22,0,12.00,3.35,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF57FFFF30808002FF19401EC0264034C008,801C048D56FF47FF288526001001000000208C6F00160048068D100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:44.126,1151,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,6,0,12.00,3.32,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF57FFFF30808001FF19401EC0264034C008,801C047F56FF47FF298626001001000000208C6F00060048067C100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:44.686,1173,31,200,16,200,40.00,13.40,0.76,false,true,true,0,0,32,0,111,16,0,11.50,3.35,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF57FFFF30807FFFFF19401EC0264034C008,801C049556FF47FF288626001001000000208C6F00100047068A100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:45.182,1147,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,9,0,14.00,3.37,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF57FFFF30808022FF19401EC0264034C008,801C047B56FF47FF298626001001000000208C6F0009004C0696100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:45.677,1154,31,200,16,200,39.00,13.40,0.76,false,true,true,0,0,32,0,111,15,0,12.00,3.41,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF57FFFF30808010FF19401EC0264034C008,801C048256FF47FF278626001001000000208C6F000F004806A8100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:46.176,1176,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,18,0,10.00,3.39,16,0,0,true,12,0,14.60,0,435,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920057FFFF01007A6400FF57FFFF30808005FF19401EC0264034C008,801C049856FF47FF298626001001000000208C6F00120044069E100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:46.733,1153,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,6,0,13.00,3.38,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF57FFFF3080801AFF19401EC0264034C008,801C048156FF47FF298626001001000000208C6F0006004A069C100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:47.069,1146,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,2,0,13.00,3.31,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF57FFFF30808001FF19401EC0264034C008,801C047A56FF47FF298626001001000000208C6F0002004A0677100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:47.564,1150,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,4,0,14.00,3.34,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF57FFFF3080800AFF19401EC0264034C008,801C047E56FF47FF298626001001000000208C6F0004004C0688100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:48.060,1179,31,200,16,200,40.00,13.40,0.76,false,true,true,0,0,32,0,111,22,0,12.00,3.29,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF57FFFF30807FF9FF19401EC0264034C008,801C049B56FF47FF288626001001000000208C6F00160048066F100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:48.572,1133,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,16,0,11.50,3.38,16,0,0,true,12,0,14.60,0,440,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920058FFFF01007A6400FF57FFFF30808001FF19401EC0264034C008,801C046D56FF47FF298626001001000000208C6F00100047069B100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:49.069,1145,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,8,0,12.00,3.36,16,0,0,true,12,0,14.60,0,445,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920059FFFF01007A6400FF57FFFF30808003FF19401EC0264034C008,801C047956FF47FF298626001001000000208C6F000800480690100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:49.579,1148,31,200,16,200,40.00,13.40,0.76,false,true,true,0,0,32,0,111,13,0,11.50,3.39,16,0,0,true,12,0,14.60,0,445,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF920059FFFF01007A6400FF57FFFF30808005FF19401EC0264034C008,801C047C56FF47FF288626001001000000208C6F000D004706A1100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:50.171,1153,31,200,16,200,41.00,13.40,0.76,false,true,true,0,0,32,0,111,3,0,16.00,3.36,16,0,0,true,12,0,14.60,0,450,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF92005AFFFF01007A6400FF57FFFF30808028FF19401EC0264034C008,801C048156FF47FF298626001001000000208C6F000300500692100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2021-11-07 14:05:50.666,1150,31,200,16,200,40.00,13.40,0.76,false,true,true,0,0,32,0,111,1,0,12.00,3.36,16,0,0,true,12,0,14.60,0,455,255,255,1,false,-6,0,0,255,87,0,255,0,128,0,0,255,0,0,0,0,0,0,0,0,8,7D201014FF92005BFFFF01007A6400FF57FFFF30807FEFFF19401EC0264034C008,801C047E56FF47FF288626001001000000208C6F00010048068E100000,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
